,Index,Artist,Url_spotify,Track,Album,Album_type,Uri,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Url_youtube,Title,Channel,Views,Likes,Comments,Licensed,official_video,Stream
8633,8633.0,Legião Urbana,https://open.spotify.com/artist/6tw6EpC9RgmSRZiZg0n22t,Quando O Sol Bater Na Janela Do Teu Quarto,As Quatro Estações,album,spotify:track:4ILX2CDYdkqIqiVsIDE0Yy,0.56,0.589,2.0,-14.25,0.0289,0.000694,0.0119,0.0531,0.746,133.692,193733.0,https://www.youtube.com/watch?v=CwIxn6N6dTA,Legião Urbana - Quando o sol bater na janela do seu quarto    HD,ROBERVAL MENEZES,4218653.0,36580.0,1073.0,False,False,24348019.0
8634,8634.0,Legião Urbana,https://open.spotify.com/artist/6tw6EpC9RgmSRZiZg0n22t,Ainda É Cedo,Legião Urbana,album,spotify:track:7uscfoAoI65JcSY4NyHg1t,0.612,0.675,2.0,-10.39,0.0388,0.32,0.00093,0.0861,0.803,148.336,237733.0,https://www.youtube.com/watch?v=x7huOn110KQ,Legião Urbana - Ainda É Cedo | Clipe,Heliomar Nascimento,53953.0,1961.0,137.0,False,False,46389775.0
8635,8635.0,Legião Urbana,https://open.spotify.com/artist/6tw6EpC9RgmSRZiZg0n22t,Eu Sei,Que Pais E Este,album,spotify:track:3rOAvCpQruEQFinyurdmmz,0.525,0.504,4.0,-13.362,0.0264,7.92e-05,0.0114,0.104,0.465,96.056,191000.0,https://www.youtube.com/watch?v=q9RJPTP_CJM,Legião Urbana - Eu Sei,LegiaoUrbanaVEVO,17867732.0,76939.0,2251.0,True,True,17564170.0
8636,8636.0,Legião Urbana,https://open.spotify.com/artist/6tw6EpC9RgmSRZiZg0n22t,Hoje A Noite Não Tem Luar (Hoy Me Voy Para México) - Ao Vivo Em São Paulo / 1999,MPB das Antigas,compilation,spotify:track:30CeMJMLAXtFbblAHMgYmY,0.624,0.3,7.0,-11.804,0.0802,0.707,0.0,0.313,0.462,91.086,272000.0,https://www.youtube.com/watch?v=PY9DByFVjAg,Hoje A Noite Tem Luar (Hoy Me Voy Para Mexico),LegiaoUrbanaVEVO,5824282.0,33369.0,1052.0,True,True,42381225.0
8638,8638.0,Abel Pintos,https://open.spotify.com/artist/6HTUcOExehqydqa7C3usAa,Abrazándonos,Abrazándonos,single,spotify:track:22eWPYjQKppTSuiWgEhk9w,0.781,0.651,0.0,-4.418,0.0444,0.206,4.73e-06,0.356,0.931,119.976,195432.0,https://www.youtube.com/watch?v=53pfasDciko,"Abel Pintos, Francisca Valenzuela - Abrazándonos (Official Video)",abelpintosVEVO,10810767.0,47282.0,1331.0,True,True,11201830.0
8639,8639.0,Abel Pintos,https://open.spotify.com/artist/6HTUcOExehqydqa7C3usAa,Sin Principio Ni Final,Sueño Dorado,album,spotify:track:6ihwy1c6tsMC6AWANIrhH2,0.576,0.543,8.0,-7.785,0.0362,0.124,0.0,0.379,0.439,129.885,231427.0,https://www.youtube.com/watch?v=-n7G5Dqb3UM,Abel Pintos - Sin Principio Ni Final (Official Video),abelpintosVEVO,134111765.0,436365.0,9913.0,True,True,59742726.0
8640,8640.0,Abel Pintos,https://open.spotify.com/artist/6HTUcOExehqydqa7C3usAa,Oncemil,11,album,spotify:track:3y5ahYM9zwyOCt3mieZ0PZ,0.633,0.698,0.0,-3.313,0.0301,0.161,0.0,0.146,0.369,144.172,221080.0,https://www.youtube.com/watch?v=qjpYs9OwSbM,Abel Pintos - Oncemil (Official Video) ft. Malú,abelpintosVEVO,74949734.0,264334.0,5446.0,True,True,60663359.0
8641,8641.0,Abel Pintos,https://open.spotify.com/artist/6HTUcOExehqydqa7C3usAa,Motivos,Abel,album,spotify:track:2n8VYWU3mMrziR2ua8leHu,0.732,0.49,7.0,-8.359,0.0329,0.326,0.0,0.113,0.652,104.022,181933.0,https://www.youtube.com/watch?v=URlg_bziE9w,Abel Pintos - Motivos (Vídeo oficial) [HD],juampy oliva,362786.0,1057.0,21.0,False,False,30301102.0
8642,8642.0,Abel Pintos,https://open.spotify.com/artist/6HTUcOExehqydqa7C3usAa,Paisaje,Paisaje,single,spotify:track:4EDCymZo79P1adudaFnOmj,0.422,0.579,7.0,-7.399,0.0444,0.551,0.0,0.116,0.588,94.992,276960.0,https://www.youtube.com/watch?v=c20iW0IN904,"Paisaje | La Delio Valdez, Abel Pintos & Karina",Karina La Princesita,9803471.0,51149.0,1226.0,False,False,10154969.0
8643,8643.0,Abel Pintos,https://open.spotify.com/artist/6HTUcOExehqydqa7C3usAa,Aventura (feat. Marcela Morelo),Reevolución,album,spotify:track:6qkS2ebQrNmSznA50ODfxs,0.707,0.708,0.0,-8.186,0.0266,0.512,0.0,0.1,0.806,125.934,209293.0,https://www.youtube.com/watch?v=Kz1zuq2BwYY,Abel Pintos - Aventura (En Vivo Estadio River Plate) ft. Marcela Morelo,abelpintosVEVO,17951938.0,32072.0,797.0,True,True,28953239.0
8644,8644.0,Abel Pintos,https://open.spotify.com/artist/6HTUcOExehqydqa7C3usAa,No Me Olvides,Sueño Dorado,album,spotify:track:2Pq3bGuvCa1beNMrBxgcKT,0.462,0.612,2.0,-7.219,0.0298,0.0315,0.0,0.131,0.297,90.222,212373.0,https://www.youtube.com/watch?v=i7Y2o-0s9Jk,Abel Pintos - No Me Olvides (Official Video),abelpintosVEVO,42674799.0,137274.0,2403.0,True,True,36400240.0
8645,8645.0,Abel Pintos,https://open.spotify.com/artist/6HTUcOExehqydqa7C3usAa,La Llave,Sueño Dorado,album,spotify:track:2luvk6fvi2qyPZWLQLE7M5,0.596,0.497,1.0,-7.265,0.0301,0.21,0.0,0.358,0.298,128.014,260427.0,https://www.youtube.com/watch?v=FnVpFkkKbyQ,Abel Pintos - La Llave (Official Video),abelpintosVEVO,31290636.0,108350.0,2745.0,True,True,30478692.0
8646,8646.0,Abel Pintos,https://open.spotify.com/artist/6HTUcOExehqydqa7C3usAa,Tanto Amor,Abel,album,spotify:track:12dlQ3DhTydNecGP6atzIu,0.604,0.556,7.0,-7.305,0.0267,0.136,0.0,0.177,0.264,143.907,228240.0,https://www.youtube.com/watch?v=ossZ44Zr3H4,Abel Pintos - Tanto Amor (Official Video),abelpintosVEVO,83525442.0,186590.0,4953.0,True,True,35535678.0
8647,8647.0,Tchakabum,https://open.spotify.com/artist/7iJl63aJyNd8C6NZlMv6kp,Tubarão Te Amo,Tubarão Te Amo,single,spotify:track:4UldILPVpnZO69ffK4B9aA,0.889,0.742,4.0,-3.495,0.358,0.299,0.000568,0.066,0.479,130.089,149077.0,https://www.youtube.com/watch?v=tBdx1b40rfU,"Tubarão Te Amo - Ryan SP, MC Daniel, MC RF, MC Jhenny e Tchakabum (GR6 Explode) DJ LK da Escócia",GR6 EXPLODE,30542822.0,347818.0,7864.0,True,True,87618678.0
8648,8648.0,Tchakabum,https://open.spotify.com/artist/7iJl63aJyNd8C6NZlMv6kp,Onda Onda (Olha a Onda),Capitao Tchaka,album,spotify:track:4ohps6RKcqCWMfK8GFcYE5,0.666,0.805,1.0,-7.396,0.219,0.362,0.000126,0.0716,0.437,92.631,275707.0,https://www.youtube.com/watch?v=E-eFVjAqDX8,Tchakabum - Onda Onda Cia. Daniel Saboya (Coreografia),Dan-Sa / Daniel Saboya,129272195.0,887563.0,17178.0,False,False,27211796.0
8649,8649.0,Tchakabum,https://open.spotify.com/artist/7iJl63aJyNd8C6NZlMv6kp,Danca Da Maozinha,Tchakabum Ao Vivo,album,spotify:track:0guD5C1NmCWcnKZKYkbVtb,0.576,0.887,2.0,-7.382,0.123,0.231,0.11,0.951,0.607,98.817,230920.0,https://www.youtube.com/watch?v=8HiJhxOj4e0,Tchakabum - Dança Da Mãozinha,TchakabumVEVO,163006.0,2541.0,34.0,True,True,20294408.0
8651,8651.0,Tchakabum,https://open.spotify.com/artist/7iJl63aJyNd8C6NZlMv6kp,Explosão,Explosão,album,spotify:track:18GyOllB82uQAy7C03p5i8,0.698,0.9,4.0,-4.3,0.0913,0.508,0.000911,0.345,0.828,136.051,182693.0,https://www.youtube.com/watch?v=fmF7Ngy2DWY,Explosão Tchakabum,tchakabumoficial,4362859.0,24229.0,650.0,False,False,4440493.0
8652,8652.0,Tchakabum,https://open.spotify.com/artist/7iJl63aJyNd8C6NZlMv6kp,Tesouro de Pirata - Onda Onda,Tesouro de Pirata (Onda Onda),single,spotify:track:4CIt7jom8azzLCT8NlITw7,0.797,0.95,9.0,-0.577,0.186,0.367,7.46e-06,0.0457,0.75,95.029,191148.0,https://www.youtube.com/watch?v=5yAW_ModT3o,Tchakabum - Tesouro de Pirata (Onda Onda) - (VIDEOCLIPE OFICIAL),Tchakabum,7031.0,154.0,12.0,False,True,2029473.0
8653,8653.0,Tchakabum,https://open.spotify.com/artist/7iJl63aJyNd8C6NZlMv6kp,Aviao,Aviao,album,spotify:track:1EE9rFRB6NUAWGfu4Oy9Kc,0.611,0.874,11.0,-6.458,0.202,0.105,5.99e-06,0.404,0.639,101.587,216400.0,https://www.youtube.com/watch?v=JgK90Et1xHk,tchakabum aviao,tiigresaa,95544.0,171.0,8.0,False,False,1312664.0
8654,8654.0,Tchakabum,https://open.spotify.com/artist/7iJl63aJyNd8C6NZlMv6kp,Tesouro Do Pirata,Tchakabum Ao Vivo,album,spotify:track:5OK9RFV7JiyjQufT4NeYpC,0.473,0.874,1.0,-6.822,0.408,0.23,0.000522,0.96,0.465,94.971,330320.0,https://www.youtube.com/watch?v=5yAW_ModT3o,Tchakabum - Tesouro de Pirata (Onda Onda) - (VIDEOCLIPE OFICIAL),Tchakabum,7031.0,154.0,12.0,False,True,1940826.0
8655,8655.0,Tchakabum,https://open.spotify.com/artist/7iJl63aJyNd8C6NZlMv6kp,Tchakabunda,Tchakabunda,single,spotify:track:3juJJnCmZxunVYRsOrjiPJ,0.796,0.975,9.0,-7.82,0.171,0.504,0.19,0.0886,0.946,154.919,125653.0,https://www.youtube.com/watch?v=UHcWsysE--8,"Tchakabum, Machadez, Mousik - Tchakabunda",Mousik,31731.0,255.0,29.0,True,True,25850.0
8656,8656.0,Tchakabum,https://open.spotify.com/artist/7iJl63aJyNd8C6NZlMv6kp,Tesouro do Pirata / Dança da Mãozinha - Ao Vivo,Explosão,album,spotify:track:5kv4s5ryiMzvyE50SKTEfE,0.553,0.861,2.0,-7.03,0.214,0.221,0.00585,0.952,0.607,140.606,539347.0,https://www.youtube.com/watch?v=9jSqbCGNQk0,Dança da Mãozinha (Ao Vivo),Tchakabum - Topic,2020906.0,21056.0,31.0,True,True,972829.0
8657,8657.0,LP,https://open.spotify.com/artist/0J7U24vlOOIeMpuaO6Q85A,Lost on You,Lost on You,album,spotify:track:2LIh4uzqq9cXMPzzmcToHl,0.433,0.724,5.0,-6.126,0.0372,0.1,0.0,0.0918,0.689,174.006,268105.0,https://www.youtube.com/watch?v=KDoTQrQ2Fhs,LP – Lost On You (Official Video),Energy TV,52547966.0,309373.0,7721.0,True,True,629760955.0
8658,8658.0,LP,https://open.spotify.com/artist/0J7U24vlOOIeMpuaO6Q85A,Line It Up (feat. LP),Fever Dream,album,spotify:track:6pt3VzqcJ5jIUR5JyBtkmW,0.453,0.791,7.0,-5.605,0.0347,0.022,0.0,0.189,0.466,82.976,241222.0,https://www.youtube.com/watch?v=a5ZxO2YnFOE,PALAYE ROYALE - Line It Up feat. LP (Official Music Video),Sumerian Records,561077.0,16054.0,672.0,False,False,3150857.0
8659,8659.0,LP,https://open.spotify.com/artist/0J7U24vlOOIeMpuaO6Q85A,When We're High,Lost on You,album,spotify:track:7ohDUXs6SsU3XjTI9pcKTS,0.754,0.739,4.0,-5.186,0.0383,0.0214,6.56e-06,0.114,0.573,112.996,237501.0,https://www.youtube.com/watch?v=iMkD5QdrEKI,LP - When We're High (Official Video),Energy TV,1673364.0,14861.0,360.0,True,True,97068757.0
8660,8660.0,LP,https://open.spotify.com/artist/0J7U24vlOOIeMpuaO6Q85A,Girls Go Wild,Heart to Mouth,album,spotify:track:5AOqxn4l8BHO0or40XxCuh,0.711,0.868,6.0,-4.363,0.046,0.0482,0.00426,0.0709,0.795,122.029,223427.0,https://www.youtube.com/watch?v=siuOvRy53dM,LP - Girls Go Wild (Official Video),Energy TV,11285575.0,53251.0,1195.0,False,False,65004487.0
8661,8661.0,LP,https://open.spotify.com/artist/0J7U24vlOOIeMpuaO6Q85A,Other People,Lost on You,album,spotify:track:2YawaiNvwx5dQq41F24iqJ,0.55,0.677,11.0,-4.679,0.0259,0.0842,0.0,0.144,0.489,90.992,244946.0,https://www.youtube.com/watch?v=cuQMXhYMnUc,LP - Other People (Official Video),Energy TV,24349319.0,134592.0,2666.0,True,True,72457420.0
8662,8662.0,LP,https://open.spotify.com/artist/0J7U24vlOOIeMpuaO6Q85A,Tightrope,Lost on You,album,spotify:track:7yEdqN44nhoAUco674ChDg,0.472,0.823,8.0,-4.192,0.0763,0.134,0.0,0.11,0.41,159.888,218644.0,https://www.youtube.com/watch?v=kECZnPrIufo,LP - Tightrope (Official Music Video),LP,84938509.0,570901.0,14140.0,False,True,46443031.0
8663,8663.0,LP,https://open.spotify.com/artist/0J7U24vlOOIeMpuaO6Q85A,Forever for Now,Forever for Now (Deluxe Edition),album,spotify:track:1wMpTjS9cNpdmxgJloFG30,0.547,0.341,4.0,-10.072,0.0305,0.904,0.00149,0.0953,0.0647,137.052,250120.0,https://www.youtube.com/watch?v=gZM95ANQu98,LP - Forever For Now,protectmefromwhatiwant,10335023.0,84375.0,1055.0,True,True,29697328.0
8664,8664.0,LP,https://open.spotify.com/artist/0J7U24vlOOIeMpuaO6Q85A,Halo - Live,Forever for Now (Deluxe Edition),album,spotify:track:35LlWyY6u5ajhNbHkalXkB,0.424,0.72,9.0,-8.605,0.0534,0.00666,0.0,0.674,0.0523,145.0,445747.0,https://www.youtube.com/watch?v=L6X0PqIWfzQ,LP - Halo (Beyonce Cover),LP,116972082.0,546399.0,19867.0,False,True,19263266.0
8665,8665.0,LP,https://open.spotify.com/artist/0J7U24vlOOIeMpuaO6Q85A,Muddy Waters,Lost on You,album,spotify:track:28t0Fp23qgptKwnTn55Hq2,0.509,0.484,8.0,-7.802,0.0701,0.394,3.41e-06,0.308,0.249,125.0,228547.0,https://www.youtube.com/watch?v=o6SprGmHTy4,LP - Muddy Waters (Live),LP,135636706.0,623363.0,12810.0,False,True,55827128.0
8666,8666.0,LP,https://open.spotify.com/artist/0J7U24vlOOIeMpuaO6Q85A,Recovery,Heart to Mouth,album,spotify:track:1a5P7IvLUhRhLnnbkev3PI,0.518,0.545,10.0,-7.893,0.0385,0.274,2.31e-05,0.183,0.162,75.06,234905.0,https://www.youtube.com/watch?v=OOmjvf0FICk,LP - Recovery (Official Video),Energy TV,21187362.0,145507.0,2517.0,True,True,27201336.0
8667,8667.0,LMFAO,https://open.spotify.com/artist/3sgFRtyBnxXD5ESfmbK4dl,Party Rock Anthem,Sorry For Party Rocking,album,spotify:track:0IkKz2J93C94Ei4BvDop7P,0.75,0.727,5.0,-4.21,0.142,0.0189,0.0,0.266,0.359,129.993,262173.0,https://www.youtube.com/watch?v=KQ6zr6kCPj8,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",LMFAOVEVO,2252581562.0,11036446.0,649651.0,True,True,543246526.0
8668,8668.0,LMFAO,https://open.spotify.com/artist/3sgFRtyBnxXD5ESfmbK4dl,Sexy And I Know It,Sorry For Party Rocking (Deluxe Version),album,spotify:track:0obBFrPYkSoBJbvHfUIhkv,0.707,0.861,7.0,-4.225,0.316,0.1,0.0,0.191,0.795,130.021,199480.0,https://www.youtube.com/watch?v=wyx6JDQCslE,LMFAO - Sexy and I Know It,LMFAOVEVO,955831760.0,5734888.0,446761.0,True,True,346448655.0
8669,8669.0,LMFAO,https://open.spotify.com/artist/3sgFRtyBnxXD5ESfmbK4dl,Shots,Party Rock,album,spotify:track:1V4jC0vJ5525lEF1bFgPX2,0.825,0.856,1.0,-1.912,0.0476,0.00851,1.4e-06,0.127,0.207,128.016,222133.0,https://www.youtube.com/watch?v=XNtTEibFvlQ,LMFAO - Shots ft. Lil Jon,LMFAOVEVO,268090767.0,1089074.0,53263.0,True,True,191704554.0
8670,8670.0,LMFAO,https://open.spotify.com/artist/3sgFRtyBnxXD5ESfmbK4dl,Sorry For Party Rocking,Sorry For Party Rocking (Deluxe Version),album,spotify:track:48kwdkeHEJEuMzcKklPv5b,0.6,0.877,5.0,-4.351,0.165,0.00213,0.0,0.413,0.55,133.998,203973.0,https://www.youtube.com/watch?v=SkTt9k4Y-a8,LMFAO - Sorry For Party Rocking,LMFAOVEVO,592318446.0,2744625.0,167997.0,True,True,92486652.0
8671,8671.0,LMFAO,https://open.spotify.com/artist/3sgFRtyBnxXD5ESfmbK4dl,Yes,Party Rock,album,spotify:track:0Rdfu7NQubmGmYz90usRCU,0.73,0.9,7.0,-3.339,0.052,0.0761,0.0,0.238,0.896,128.083,183693.0,https://www.youtube.com/watch?v=k39ju0Z5VmE,LMFAO - Yes,LMFAOVEVO,71389485.0,278442.0,26658.0,True,True,48541271.0
8672,8672.0,LMFAO,https://open.spotify.com/artist/3sgFRtyBnxXD5ESfmbK4dl,Champagne Showers,Sorry For Party Rocking,album,spotify:track:288EugdWdu9RZNh8EYXV0n,0.59,0.824,7.0,-3.997,0.386,0.000826,1.11e-06,0.636,0.385,130.086,264080.0,https://www.youtube.com/watch?v=UA8rcLvS1BY,LMFAO - Champagne Showers ft. Natalia Kills,LMFAOVEVO,277115918.0,1129300.0,82921.0,True,True,66732972.0
8673,8673.0,LMFAO,https://open.spotify.com/artist/3sgFRtyBnxXD5ESfmbK4dl,La La La,Party Rock,album,spotify:track:2sPva3d85R7yKf60y7QZpD,0.607,0.807,0.0,-6.548,0.126,0.0067,1.18e-06,0.251,0.565,128.046,210560.0,https://www.youtube.com/watch?v=clSv4TzbRCs,LMFAO - La La La,LMFAOVEVO,99100879.0,332224.0,25407.0,True,True,20785978.0
8674,8674.0,LMFAO,https://open.spotify.com/artist/3sgFRtyBnxXD5ESfmbK4dl,I'm In Miami Bitch,Party Rock,album,spotify:track:1vaUxfrERQIQfJ1wBTmeRE,0.944,0.477,6.0,-7.331,0.33,0.00311,6.81e-05,0.109,0.737,127.965,227933.0,https://www.youtube.com/watch?v=EBRhoB5V_fA,LMFAO - I'm In Miami Trick,LMFAOVEVO,41267648.0,102592.0,8852.0,True,True,28288578.0
8675,8675.0,LMFAO,https://open.spotify.com/artist/3sgFRtyBnxXD5ESfmbK4dl,Let The Bass Kick In Miami Girl - The Only Way Is Essex Mix,Let The Bass Kick In Miami Girl (The Only Way Is Essex Mix),single,spotify:track:2X2VqQsOFE2TxXTLHu63K2,0.77,0.941,11.0,-4.808,0.0667,0.044,0.00133,0.0482,0.489,128.008,165198.0,https://www.youtube.com/watch?v=LxHinm1lA30,Let The Bass Kick In Miami Girl (The Only Way Is Essex Mix),Chuckie - Topic,4468.0,46.0,0.0,True,True,15092931.0
8676,8676.0,LMFAO,https://open.spotify.com/artist/3sgFRtyBnxXD5ESfmbK4dl,Rock The BeaT,Party Rock,album,spotify:track:6H1Y824JIWiZenL9FFvUli,0.893,0.716,0.0,-6.907,0.096,0.301,0.000286,0.2,0.0691,128.013,54373.0,https://www.youtube.com/watch?v=Sivxm7Yzm04,LMFAO - Rock The Beat,TheAlphaAFFe,52140.0,225.0,16.0,False,False,3447302.0
8677,8677.0,America,https://open.spotify.com/artist/35U9lQaRWSQISxQAB94Meo,A Horse with No Name,America,album,spotify:track:54eZmuggBFJbV7k248bTTt,0.654,0.506,11.0,-17.18,0.0535,0.686,0.0155,0.155,0.831,123.179,252240.0,https://www.youtube.com/watch?v=na47wMFfQCo,America - A Horse With No Name (Official Audio),RHINO,2297205.0,31742.0,1246.0,True,True,503532637.0
8678,8678.0,America,https://open.spotify.com/artist/35U9lQaRWSQISxQAB94Meo,Sister Golden Hair,Hearts,album,spotify:track:5VSAonaAPhhGn0G7hMYwWK,0.441,0.547,4.0,-12.222,0.0337,0.13,0.000143,0.109,0.716,134.753,199573.0,https://www.youtube.com/watch?v=XIycEe59Auc,America - Sister Golden Hair (HQ Original),disc070s,25414160.0,113452.0,5047.0,False,False,148097616.0
8679,8679.0,America,https://open.spotify.com/artist/35U9lQaRWSQISxQAB94Meo,Ventura Highway,Homecoming,album,spotify:track:4IU1RL4BKvFyXtbTwaHAvW,0.673,0.581,2.0,-10.205,0.029,0.223,0.000206,0.063,0.818,130.771,211387.0,https://www.youtube.com/watch?v=ujsOx33f4mk,America - Ventura Highway (1975) | LIVE,Musikladen,2474965.0,20652.0,1068.0,False,False,160985238.0
8680,8680.0,America,https://open.spotify.com/artist/35U9lQaRWSQISxQAB94Meo,Lonely People,Holiday,album,spotify:track:5coTcHT7K8O3G97y9T4LOU,0.557,0.473,7.0,-9.294,0.0262,0.261,3.95e-05,0.0658,0.56,79.368,150227.0,https://www.youtube.com/watch?v=A_OboeBSMdk,America - Lonely People (1975) | LIVE,Musikladen,553188.0,7040.0,368.0,True,True,26268353.0
8681,8681.0,America,https://open.spotify.com/artist/35U9lQaRWSQISxQAB94Meo,You Can Do Magic,View From The Ground,album,spotify:track:5dXED6MP1v1qghkaniirb1,0.859,0.568,4.0,-12.516,0.0387,0.29,0.0,0.31,0.936,129.72,237467.0,https://www.youtube.com/watch?v=tt4cR9szMS8,America - You Can Do Magic (Official Music Video),AmericaVEVO,19186089.0,150515.0,6631.0,True,True,47858922.0
8683,8683.0,America,https://open.spotify.com/artist/35U9lQaRWSQISxQAB94Meo,Tin Man,Holiday,album,spotify:track:4uTTd2SlalZoG0zVgI63kH,0.646,0.531,7.0,-10.785,0.0671,0.528,0.0133,0.0836,0.655,172.02,209867.0,https://www.youtube.com/watch?v=zGl4PP9xaaQ,America - Tin Man (Official Audio),RHINO,2017659.0,24900.0,541.0,True,True,38365649.0
8684,8684.0,America,https://open.spotify.com/artist/35U9lQaRWSQISxQAB94Meo,All My Life,Silent Letter,album,spotify:track:0fqP1OK8UuiVK4WdsYCeY3,0.443,0.337,9.0,-13.017,0.0259,0.229,2.71e-05,0.359,0.267,86.54,183827.0,https://www.youtube.com/watch?v=kBVW3AG7jEg,America - All My Life (Live in Chicago),PeutEtreDejaVu,352159.0,2326.0,140.0,False,False,27691603.0
8685,8685.0,America,https://open.spotify.com/artist/35U9lQaRWSQISxQAB94Meo,Daisy Jane,Hearts,album,spotify:track:4vxLWiOERuSSC5edMs6uu0,0.52,0.208,0.0,-17.092,0.0319,0.84,4.63e-06,0.0996,0.282,90.1,186467.0,https://www.youtube.com/watch?v=2JYuuk4L2Vc,America - Daisy Jane [w/ lyrics],cyberman000051,2836290.0,12913.0,1461.0,False,False,8365512.0
8686,8686.0,America,https://open.spotify.com/artist/35U9lQaRWSQISxQAB94Meo,Sandman,America,album,spotify:track:14lDO5V0Ay0h1t8QTpbfi1,0.395,0.647,9.0,-12.074,0.0376,0.207,3.29e-05,0.113,0.632,75.824,308600.0,https://www.youtube.com/watch?v=fSPvr5sSNas,America - Sandman (1975) | LIVE,Musikladen,186547.0,2633.0,170.0,True,True,12682469.0
8687,8687.0,The National,https://open.spotify.com/artist/2cCUtGK9sDU2EoElnk0GNB,Tropic Morning News,Tropic Morning News,single,spotify:track:6TZ6vaiyYeMZzPef9hvnZL,0.565,0.818,6.0,-6.739,0.0308,0.0307,0.0123,0.0947,0.719,144.028,309400.0,https://www.youtube.com/watch?v=zdU0qwZKLfU,The National - Tropic Morning News (Lyric Video),The National,287826.0,7005.0,449.0,True,True,2251915.0
8688,8688.0,The National,https://open.spotify.com/artist/2cCUtGK9sDU2EoElnk0GNB,Weird Goodbyes (feat. Bon Iver),Weird Goodbyes (feat. Bon Iver),single,spotify:track:2NbS9E0ZZKAMJAppj8P53N,0.523,0.555,8.0,-7.761,0.0776,0.295,0.000859,0.0812,0.715,99.641,303173.0,https://www.youtube.com/watch?v=zcII2C6yh0A,The National (feat. Bon Iver) - Weird Goodbyes [Official Lyric Video],The National,771918.0,12601.0,544.0,True,True,11320515.0
8689,8689.0,The National,https://open.spotify.com/artist/2cCUtGK9sDU2EoElnk0GNB,coney island (feat. The National),evermore,album,spotify:track:4tyX1rw9X309WkEdh2As4B,0.529,0.536,8.0,-11.269,0.0627,0.826,0.00082,0.141,0.304,107.873,275320.0,https://www.youtube.com/watch?v=c_p_TBaHvos,Taylor Swift - coney island (Lyric Video) ft. The National,TaylorSwiftVEVO,9967596.0,157744.0,6059.0,True,True,108981666.0
8690,8690.0,The National,https://open.spotify.com/artist/2cCUtGK9sDU2EoElnk0GNB,I Need My Girl,Trouble Will Find Me,album,spotify:track:50M7nY1oQuNHecs0ahWAtI,0.52,0.436,0.0,-11.508,0.0355,0.865,0.0651,0.123,0.114,126.053,245240.0,https://www.youtube.com/watch?v=A-Tod1_tZdU,"The National - ""I Need My Girl""",The National,16268049.0,91160.0,2014.0,True,True,141126079.0
8691,8691.0,The National,https://open.spotify.com/artist/2cCUtGK9sDU2EoElnk0GNB,Light Years,I Am Easy to Find,album,spotify:track:2GNj9KRwpxBWgEiPQc3jEj,0.543,0.316,4.0,-11.666,0.0307,0.95,0.672,0.0978,0.178,124.946,213373.0,https://www.youtube.com/watch?v=5FQtSn_vak0,The National - 'Light Years',The National,3845491.0,40683.0,1142.0,True,True,48372913.0
8692,8692.0,The National,https://open.spotify.com/artist/2cCUtGK9sDU2EoElnk0GNB,Fake Empire,Boxer,album,spotify:track:7hanhZrUArC9qUerln4jh1,0.325,0.768,0.0,-6.791,0.0334,0.143,0.909,0.0731,0.311,101.961,205040.0,https://www.youtube.com/watch?v=jsvgH2yZ5m0,The National - Fake Empire  (HD) (Boxer 2007),TheBestSoundEver,23180.0,255.0,10.0,False,False,51832843.0
8693,8693.0,The National,https://open.spotify.com/artist/2cCUtGK9sDU2EoElnk0GNB,About Today - 2021 Remaster,Cherry Tree (2021 Remaster),single,spotify:track:2w55zgyrG40D5ppKj4XxdK,0.548,0.578,9.0,-13.697,0.0456,0.347,0.705,0.124,0.424,105.013,250760.0,https://www.youtube.com/watch?v=N-nq3SmUkvw,About Today (2021 Remaster),The National - Topic,55722.0,851.0,2.0,True,True,74190055.0
8694,8694.0,The National,https://open.spotify.com/artist/2cCUtGK9sDU2EoElnk0GNB,Bloodbuzz Ohio,High Violet,album,spotify:track:3lnF83kG6ePhTSWRoW62dO,0.402,0.835,9.0,-6.367,0.043,0.0558,0.18,0.103,0.69,157.066,275933.0,https://www.youtube.com/watch?v=WgIp1Y2akRA,The National - Bloodbuzz Ohio,The Arkive,1094885.0,6816.0,157.0,True,True,58929252.0
8695,8695.0,The National,https://open.spotify.com/artist/2cCUtGK9sDU2EoElnk0GNB,I Should Live in Salt,Trouble Will Find Me,album,spotify:track:4kFmM894Q4sgHDl4pZalza,0.519,0.612,5.0,-7.1,0.0254,0.181,7.08e-06,0.105,0.158,134.046,248044.0,https://www.youtube.com/watch?v=CPITD9e7hBY,"The National performing ""I Should Live in Salt"" Live on KCRW",KCRW,369262.0,2874.0,149.0,False,True,48174242.0
